Task
Date;Time [min];Concentration [Vol.%];Pressure [Bar]
09.12.2020 18:13:24;512.00;  1.074;;1.003
09.12.2020 18:14:24;513.00;  1.076;;1.003
09.12.2020 18:15:24;514.00;  1.077;;1.003
09.12.2020 18:16:24;515.00;  1.072;;1.003
09.12.2020 18:17:24;516.00;  1.073;;1.003
09.12.2020 18:18:24;517.00;  1.057;;1.003
09.12.2020 18:19:24;518.00;  1.052;;1.003
09.12.2020 18:20:24;519.00;  1.055;;1.003
09.12.2020 18:21:24;520.00;  1.038;;1.003
09.12.2020 18:22:24;521.00;  1.038;;1.003
09.12.2020 18:23:24;522.00;  1.023;;1.003
09.12.2020 18:24:24;523.00;  1.010;;1.003
09.12.2020 18:25:24;524.00;  0.999;;1.003
09.12.2020 18:26:24;525.00;  0.989;;1.003
09.12.2020 18:27:24;526.00;  0.968;;1.003
09.12.2020 18:28:24;527.00;  0.956;;1.003
09.12.2020 18:29:24;528.00;  0.939;;1.003
09.12.2020 18:30:24;529.00;  0.929;;1.003
09.12.2020 18:31:24;530.00;  0.922;;1.003
09.12.2020 18:32:24;531.00;  0.909;;1.003
09.12.2020 18:33:24;532.00;  0.903;;1.003
09.12.2020 18:34:24;533.00;  0.888;;1.003
09.12.2020 18:35:24;534.00;  0.894;;1.003
09.12.2020 18:36:24;535.00;  0.887;;1.003
09.12.2020 18:37:24;536.00;  0.876;;1.003
09.12.2020 18:38:24;537.00;  0.867;;1.003
09.12.2020 18:39:24;538.00;  0.864;;1.003
09.12.2020 18:40:24;539.00;  0.864;;1.003
09.12.2020 18:41:24;540.00;  0.868;;1.003
09.12.2020 18:42:24;541.00;  0.877;;1.003
09.12.2020 18:43:24;542.00;  0.883;;1.003
09.12.2020 18:44:24;543.00;  0.891;;1.003
09.12.2020 18:45:24;544.00;  0.896;;1.003
09.12.2020 18:46:24;545.00;  0.906;;1.003
09.12.2020 18:47:24;546.00;  0.915;;1.003
09.12.2020 18:48:24;547.00;  0.920;;1.003
09.12.2020 18:49:24;548.00;  0.919;;1.003
09.12.2020 18:50:24;549.00;  0.922;;1.003
09.12.2020 18:51:24;550.00;  0.923;;1.003
09.12.2020 18:52:24;551.00;  0.921;;1.003
09.12.2020 18:53:24;552.00;  0.928;;1.003
09.12.2020 18:54:24;553.00;  0.921;;1.003
09.12.2020 18:55:24;554.00;  0.917;;1.003
09.12.2020 18:56:24;555.00;  0.922;;1.003
09.12.2020 18:57:24;556.00;  0.920;;1.003
09.12.2020 18:58:24;557.00;  0.917;;1.003
09.12.2020 18:59:24;558.00;  0.927;;1.003
09.12.2020 19:00:24;559.00;  0.924;;1.003
09.12.2020 19:01:24;560.00;  0.927;;1.003
09.12.2020 19:02:24;561.00;  0.931;;1.003
09.12.2020 19:03:24;562.00;  0.936;;1.003
09.12.2020 19:04:24;563.00;  0.940;;1.003
09.12.2020 19:05:24;564.00;  0.944;;1.003
09.12.2020 19:06:24;565.00;  0.949;;1.003
09.12.2020 19:07:24;566.00;  0.958;;1.003
09.12.2020 19:08:24;567.00;  0.958;;1.003
09.12.2020 19:09:24;568.00;  0.961;;1.003
09.12.2020 19:10:24;569.00;  0.965;;1.003
09.12.2020 19:11:24;570.00;  0.965;;1.003
09.12.2020 19:12:24;571.00;  0.965;;1.003
09.12.2020 19:13:24;572.00;  0.969;;1.003
09.12.2020 19:14:24;573.00;  0.972;;1.003
09.12.2020 19:15:24;574.00;  0.981;;1.003
09.12.2020 19:16:24;575.00;  0.990;;1.003
09.12.2020 19:17:24;576.00;  1.001;;1.003
09.12.2020 19:18:24;577.00;  1.007;;1.003
09.12.2020 19:19:24;578.00;  1.012;;1.003
09.12.2020 19:20:24;579.00;  1.017;;1.003
09.12.2020 19:21:24;580.00;  1.019;;1.003
09.12.2020 19:22:24;581.00;  1.024;;1.003
09.12.2020 19:23:24;582.00;  1.024;;1.003
09.12.2020 19:24:24;583.00;  1.021;;1.003
09.12.2020 19:25:24;584.00;  1.025;;1.003
09.12.2020 19:26:24;585.00;  1.032;;1.003
09.12.2020 19:27:24;586.00;  1.043;;1.003
09.12.2020 19:28:24;587.00;  1.064;;1.003
09.12.2020 19:29:24;588.00;  1.072;;1.003
09.12.2020 19:30:24;589.00;  1.078;;1.003
09.12.2020 19:31:24;590.00;  1.078;;1.003
09.12.2020 19:32:24;591.00;  1.079;;1.003
09.12.2020 19:33:24;592.00;  1.075;;1.003
09.12.2020 19:34:24;593.00;  1.066;;1.003
09.12.2020 19:35:24;594.00;  1.061;;1.003
09.12.2020 19:36:24;595.00;  1.052;;1.003
09.12.2020 19:37:24;596.00;  1.071;;1.003
09.12.2020 19:38:24;597.00;  1.086;;1.003
09.12.2020 19:39:24;598.00;  1.117;;1.003
09.12.2020 19:40:24;599.00;  1.133;;1.003
09.12.2020 19:41:24;600.00;  1.138;;1.003
09.12.2020 19:42:24;601.00;  1.131;;1.003
09.12.2020 19:43:24;602.00;  1.117;;1.003
09.12.2020 19:44:24;603.00;  1.100;;1.003
09.12.2020 19:45:24;604.00;  1.087;;1.003
09.12.2020 19:46:24;605.00;  1.063;;1.003
09.12.2020 19:47:24;606.00;  1.043;;1.003
09.12.2020 19:48:24;607.00;  1.031;;1.003
09.12.2020 19:49:24;608.00;  1.031;;1.003
09.12.2020 19:50:24;609.00;  1.049;;1.003
09.12.2020 19:51:24;610.00;  1.083;;1.003
09.12.2020 19:52:24;611.00;  1.113;;1.003
09.12.2020 19:53:24;612.00;  1.140;;1.003
09.12.2020 19:54:24;613.00;  1.144;;1.003
09.12.2020 19:55:24;614.00;  1.149;;1.003
09.12.2020 19:56:24;615.00;  1.129;;1.003
09.12.2020 19:57:24;616.00;  1.104;;1.003
09.12.2020 19:58:24;617.00;  1.086;;1.003
09.12.2020 19:59:24;618.00;  1.061;;1.003
09.12.2020 20:00:24;619.00;  1.047;;1.003
09.12.2020 20:01:24;620.00;  1.035;;1.003
09.12.2020 20:02:24;621.00;  1.020;;1.003
09.12.2020 20:03:24;622.00;  1.013;;1.003
09.12.2020 20:04:24;623.00;  1.017;;1.003
09.12.2020 20:05:24;624.00;  1.027;;1.003
09.12.2020 20:06:24;625.00;  1.046;;1.003
09.12.2020 20:07:24;626.00;  1.062;;1.003
09.12.2020 20:08:24;627.00;  1.080;;1.003
09.12.2020 20:09:24;628.00;  1.091;;1.003
09.12.2020 20:10:24;629.00;  1.095;;1.003
09.12.2020 20:11:24;630.00;  1.102;;1.003
09.12.2020 20:12:24;631.00;  1.104;;1.003
09.12.2020 20:13:24;632.00;  1.105;;1.003
09.12.2020 20:14:24;633.00;  1.098;;1.003
09.12.2020 20:15:24;634.00;  1.082;;1.003
09.12.2020 20:16:24;635.00;  1.075;;1.003
09.12.2020 20:17:24;636.00;  1.070;;1.003
09.12.2020 20:18:24;637.00;  1.058;;1.003
09.12.2020 20:19:24;638.00;  1.055;;1.003
09.12.2020 20:20:24;639.00;  1.049;;1.003
09.12.2020 20:21:24;640.00;  1.049;;1.003
09.12.2020 20:22:24;641.00;  1.052;;1.003
09.12.2020 20:23:24;642.00;  1.055;;1.003
09.12.2020 20:24:24;643.00;  1.056;;1.003
09.12.2020 20:25:24;644.00;  1.061;;1.003
09.12.2020 20:26:24;645.00;  1.061;;1.003
09.12.2020 20:27:24;646.00;  1.076;;1.003
09.12.2020 20:28:24;647.00;  1.078;;1.003
09.12.2020 20:29:24;648.00;  1.086;;1.003
09.12.2020 20:30:24;649.00;  1.090;;1.003
09.12.2020 20:31:24;650.00;  1.087;;1.003
09.12.2020 20:32:24;651.00;  1.081;;1.003
09.12.2020 20:33:24;652.00;  1.081;;1.003
09.12.2020 20:34:24;653.00;  1.075;;1.003
09.12.2020 20:35:24;654.00;  1.070;;1.003
09.12.2020 20:36:24;655.00;  1.058;;1.003
09.12.2020 20:37:24;656.00;  1.058;;1.003
09.12.2020 20:38:24;657.00;  1.057;;1.003
09.12.2020 20:39:24;658.00;  1.060;;1.003
09.12.2020 20:40:24;659.00;  1.055;;1.003
09.12.2020 20:41:24;660.00;  1.053;;1.003
09.12.2020 20:42:24;661.00;  1.053;;1.003
09.12.2020 20:43:24;662.00;  1.039;;1.004
09.12.2020 20:44:24;663.00;  1.047;;1.003
09.12.2020 20:45:24;664.00;  1.043;;1.003
09.12.2020 20:46:24;665.00;  1.053;;1.003
09.12.2020 20:47:24;666.00;  1.054;;1.004
09.12.2020 20:48:24;667.00;  1.063;;1.004
09.12.2020 20:49:24;668.00;  1.066;;1.003
09.12.2020 20:50:24;669.00;  1.068;;1.004
09.12.2020 20:51:24;670.00;  1.064;;1.004
09.12.2020 20:52:24;671.00;  1.063;;1.004
09.12.2020 20:53:24;672.00;  1.060;;1.004
09.12.2020 20:54:24;673.00;  1.053;;1.004
09.12.2020 20:55:24;674.00;  1.053;;1.004
09.12.2020 20:56:24;675.00;  1.050;;1.004
09.12.2020 20:57:24;676.00;  1.044;;1.004
09.12.2020 20:58:24;677.00;  1.042;;1.004
09.12.2020 20:59:24;678.00;  1.046;;1.004
09.12.2020 21:00:24;679.00;  1.043;;1.004
09.12.2020 21:01:24;680.00;  1.045;;1.004
09.12.2020 21:02:24;681.00;  1.046;;1.004
09.12.2020 21:03:24;682.00;  1.039;;1.004
09.12.2020 21:04:24;683.00;  1.036;;1.004
09.12.2020 21:05:24;684.00;  1.039;;1.004
09.12.2020 21:06:24;685.00;  1.040;;1.004
09.12.2020 21:07:24;686.00;  1.031;;1.004
09.12.2020 21:08:24;687.00;  1.038;;1.004
09.12.2020 21:09:24;688.00;  1.045;;1.004
09.12.2020 21:10:24;689.00;  1.046;;1.004
09.12.2020 21:11:24;690.00;  1.048;;1.004
09.12.2020 21:12:24;691.00;  1.048;;1.004
09.12.2020 21:13:24;692.00;  1.048;;1.004
09.12.2020 21:14:24;693.00;  1.044;;1.004
09.12.2020 21:15:24;694.00;  1.035;;1.004
09.12.2020 21:16:24;695.00;  1.028;;1.004
09.12.2020 21:17:24;696.00;  1.026;;1.004
09.12.2020 21:18:24;697.00;  1.017;;1.004
09.12.2020 21:19:24;698.00;  1.016;;1.004
09.12.2020 21:20:24;699.00;  1.013;;1.004
09.12.2020 21:21:24;700.00;  1.006;;1.004
09.12.2020 21:22:24;701.00;  1.007;;1.004
09.12.2020 21:23:24;702.00;  1.006;;1.004
09.12.2020 21:24:24;703.00;  1.007;;1.004
09.12.2020 21:25:24;704.00;  1.006;;1.004
09.12.2020 21:26:24;705.00;  1.001;;1.004
09.12.2020 21:27:24;706.00;  0.996;;1.004
09.12.2020 21:28:24;707.00;  0.995;;1.004
09.12.2020 21:29:24;708.00;  0.994;;1.004
09.12.2020 21:30:24;709.00;  0.990;;1.004
09.12.2020 21:31:24;710.00;  0.983;;1.004
09.12.2020 21:32:24;711.00;  0.987;;1.004
09.12.2020 21:33:24;712.00;  0.986;;1.004
09.12.2020 21:34:24;713.00;  0.990;;1.004
09.12.2020 21:35:24;714.00;  0.990;;1.004
09.12.2020 21:36:24;715.00;  0.990;;1.004
09.12.2020 21:37:24;716.00;  0.978;;1.004
09.12.2020 21:38:24;717.00;  0.974;;1.004
09.12.2020 21:39:24;718.00;  0.972;;1.004
09.12.2020 21:40:24;719.00;  0.960;;1.004
09.12.2020 21:41:24;720.00;  0.963;;1.004
09.12.2020 21:42:24;721.00;  0.962;;1.004
09.12.2020 21:43:24;722.00;  0.961;;1.004
09.12.2020 21:44:24;723.00;  0.961;;1.004
09.12.2020 21:45:24;724.00;  0.960;;1.004
09.12.2020 21:46:24;725.00;  0.961;;1.004
09.12.2020 21:47:24;726.00;  0.961;;1.004
09.12.2020 21:48:24;727.00;  0.970;;1.004
09.12.2020 21:49:24;728.00;  0.965;;1.004
09.12.2020 21:50:24;729.00;  0.959;;1.004
09.12.2020 21:51:24;730.00;  0.959;;1.004
09.12.2020 21:52:24;731.00;  0.951;;1.004
09.12.2020 21:53:24;732.00;  0.951;;1.004
09.12.2020 21:54:24;733.00;  0.955;;1.004
09.12.2020 21:55:24;734.00;  0.955;;1.004
09.12.2020 21:56:24;735.00;  0.953;;1.004
09.12.2020 21:57:24;736.00;  0.960;;1.004
09.12.2020 21:58:24;737.00;  0.967;;1.004
09.12.2020 21:59:24;738.00;  0.963;;1.004
09.12.2020 22:00:24;739.00;  0.972;;1.004
09.12.2020 22:01:24;740.00;  0.970;;1.004
09.12.2020 22:02:24;741.00;  0.969;;1.004
09.12.2020 22:03:24;742.00;  0.959;;1.004
09.12.2020 22:04:24;743.00;  0.963;;1.004
09.12.2020 22:05:24;744.00;  0.960;;1.004
09.12.2020 22:06:24;745.00;  0.961;;1.004
09.12.2020 22:07:24;746.00;  0.961;;1.004
09.12.2020 22:08:24;747.00;  0.962;;1.004
09.12.2020 22:09:24;748.00;  0.958;;1.004
09.12.2020 22:10:24;749.00;  0.972;;1.004
09.12.2020 22:11:24;750.00;  0.975;;1.004
09.12.2020 22:12:24;751.00;  0.969;;1.004
09.12.2020 22:13:24;752.00;  0.975;;1.004
09.12.2020 22:14:24;753.00;  0.974;;1.004
09.12.2020 22:15:24;754.00;  0.971;;1.004
09.12.2020 22:16:24;755.00;  0.974;;1.004
09.12.2020 22:17:24;756.00;  0.980;;1.004
09.12.2020 22:18:24;757.00;  0.971;;1.004
09.12.2020 22:19:24;758.00;  0.971;;1.004
09.12.2020 22:20:24;759.00;  0.969;;1.004
09.12.2020 22:21:24;760.00;  0.974;;1.004
09.12.2020 22:22:24;761.00;  0.981;;1.004
09.12.2020 22:23:24;762.00;  0.980;;1.004
09.12.2020 22:24:24;763.00;  0.985;;1.004
09.12.2020 22:25:24;764.00;  0.978;;1.004
09.12.2020 22:26:24;765.00;  0.972;;1.004
09.12.2020 22:27:24;766.00;  0.974;;1.004
09.12.2020 22:28:24;767.00;  0.977;;1.004
09.12.2020 22:29:24;768.00;  0.971;;1.004
09.12.2020 22:30:24;769.00;  0.968;;1.004
09.12.2020 22:31:24;770.00;  0.961;;1.004
09.12.2020 22:32:24;771.00;  0.967;;1.004
09.12.2020 22:33:24;772.00;  0.968;;1.004
09.12.2020 22:34:24;773.00;  0.968;;1.004
09.12.2020 22:35:24;774.00;  0.961;;1.004
09.12.2020 22:36:24;775.00;  0.970;;1.004
09.12.2020 22:37:24;776.00;  0.963;;1.004
09.12.2020 22:38:24;777.00;  0.970;;1.004
09.12.2020 22:39:24;778.00;  0.975;;1.004
09.12.2020 22:40:24;779.00;  0.972;;1.004
09.12.2020 22:41:24;780.00;  0.974;;1.004
09.12.2020 22:42:24;781.00;  0.973;;1.003
09.12.2020 22:43:24;782.00;  0.977;;1.003
09.12.2020 22:44:24;783.00;  0.984;;1.003
09.12.2020 22:45:24;784.00;  0.990;;1.003
09.12.2020 22:46:24;785.00;  0.983;;1.003
09.12.2020 22:47:24;786.00;  0.984;;1.003
09.12.2020 22:48:24;787.00;  0.984;;1.003
09.12.2020 22:49:24;788.00;  0.981;;1.003
09.12.2020 22:50:24;789.00;  0.982;;1.003
09.12.2020 22:51:24;790.00;  0.978;;1.003
09.12.2020 22:52:24;791.00;  0.972;;1.003
09.12.2020 22:53:24;792.00;  0.969;;1.003
09.12.2020 22:54:24;793.00;  0.963;;1.003
09.12.2020 22:55:24;794.00;  0.976;;1.003
09.12.2020 22:56:24;795.00;  0.971;;1.003
09.12.2020 22:57:24;796.00;  0.980;;1.003
09.12.2020 22:58:24;797.00;  0.980;;1.003
09.12.2020 22:59:24;798.00;  0.982;;1.003
09.12.2020 23:00:24;799.00;  0.977;;1.003
09.12.2020 23:01:24;800.00;  0.980;;1.003
09.12.2020 23:02:24;801.00;  0.973;;1.003
09.12.2020 23:03:24;802.00;  0.971;;1.003
09.12.2020 23:04:24;803.00;  0.973;;1.003
09.12.2020 23:05:24;804.00;  0.975;;1.003
09.12.2020 23:06:24;805.00;  0.978;;1.003
09.12.2020 23:07:24;806.00;  0.979;;1.003
09.12.2020 23:08:24;807.00;  0.979;;1.003
09.12.2020 23:09:24;808.00;  0.983;;1.003
09.12.2020 23:10:24;809.00;  0.976;;1.003
09.12.2020 23:11:24;810.00;  0.977;;1.003
09.12.2020 23:12:24;811.00;  0.973;;1.003
09.12.2020 23:13:24;812.00;  0.970;;1.003
09.12.2020 23:14:24;813.00;  0.972;;1.003
09.12.2020 23:15:24;814.00;  0.970;;1.003
09.12.2020 23:16:24;815.00;  0.976;;1.003
09.12.2020 23:17:24;816.00;  0.977;;1.003
09.12.2020 23:18:24;817.00;  0.970;;1.003
09.12.2020 23:19:24;818.00;  0.977;;1.003
09.12.2020 23:20:24;819.00;  0.977;;1.003
09.12.2020 23:21:24;820.00;  0.977;;1.003
09.12.2020 23:22:24;821.00;  0.973;;1.003
09.12.2020 23:23:24;822.00;  0.969;;1.003
09.12.2020 23:24:24;823.00;  0.969;;1.003
09.12.2020 23:25:24;824.00;  0.967;;1.003
09.12.2020 23:26:24;825.00;  0.980;;1.003
09.12.2020 23:27:24;826.00;  0.981;;1.003
09.12.2020 23:28:24;827.00;  0.983;;1.003
09.12.2020 23:29:24;828.00;  0.982;;1.003
09.12.2020 23:30:24;829.00;  0.983;;1.003
09.12.2020 23:31:24;830.00;  0.981;;1.003
09.12.2020 23:32:24;831.00;  0.979;;1.003
09.12.2020 23:33:24;832.00;  0.979;;1.003
09.12.2020 23:34:24;833.00;  0.973;;1.003
09.12.2020 23:35:24;834.00;  0.976;;1.003
09.12.2020 23:36:24;835.00;  0.976;;1.003
09.12.2020 23:37:24;836.00;  0.982;;1.003
09.12.2020 23:38:24;837.00;  0.979;;1.003
09.12.2020 23:39:24;838.00;  0.985;;1.003
09.12.2020 23:40:24;839.00;  0.978;;1.003
09.12.2020 23:41:24;840.00;  0.972;;1.003
09.12.2020 23:42:24;841.00;  0.968;;1.003
09.12.2020 23:43:24;842.00;  0.974;;1.003
09.12.2020 23:44:24;843.00;  0.975;;1.003
09.12.2020 23:45:24;844.00;  0.975;;1.003
09.12.2020 23:46:24;845.00;  0.981;;1.003
09.12.2020 23:47:24;846.00;  0.984;;1.003
09.12.2020 23:48:24;847.00;  0.989;;1.003
09.12.2020 23:49:24;848.00;  0.980;;1.003
09.12.2020 23:50:24;849.00;  0.985;;1.003
09.12.2020 23:51:24;850.00;  0.987;;1.003
09.12.2020 23:52:24;851.00;  0.979;;1.003
09.12.2020 23:53:24;852.00;  0.984;;1.003
09.12.2020 23:54:24;853.00;  0.985;;1.003
09.12.2020 23:55:24;854.00;  0.990;;1.003
09.12.2020 23:56:24;855.00;  0.988;;1.003
09.12.2020 23:57:24;856.00;  0.989;;1.003
09.12.2020 23:58:24;857.00;  0.994;;1.003
09.12.2020 23:59:24;858.00;  0.996;;1.003
10.12.2020 00:00:24;859.00;  0.995;;1.003
10.12.2020 00:01:24;860.00;  1.000;;1.003
10.12.2020 00:02:24;861.00;  0.997;;1.003
10.12.2020 00:03:24;862.00;  0.995;;1.003
10.12.2020 00:04:24;863.00;  0.991;;1.003
10.12.2020 00:05:24;864.00;  0.998;;1.003
10.12.2020 00:06:24;865.00;  1.002;;1.003
10.12.2020 00:07:24;866.00;  1.001;;1.003
10.12.2020 00:08:24;867.00;  1.001;;1.003
10.12.2020 00:09:24;868.00;  1.003;;1.003
10.12.2020 00:10:24;869.00;  1.005;;1.003
10.12.2020 00:11:24;870.00;  1.010;;1.003
10.12.2020 00:12:24;871.00;  1.005;;1.003
10.12.2020 00:13:24;872.00;  1.007;;1.003
10.12.2020 00:14:24;873.00;  1.009;;1.003
10.12.2020 00:15:24;874.00;  1.008;;1.003
10.12.2020 00:16:24;875.00;  1.014;;1.003
10.12.2020 00:17:24;876.00;  1.008;;1.003
10.12.2020 00:18:24;877.00;  1.010;;1.003
10.12.2020 00:19:24;878.00;  1.003;;1.003
10.12.2020 00:20:24;879.00;  1.006;;1.003
10.12.2020 00:21:24;880.00;  1.003;;1.003
10.12.2020 00:22:24;881.00;  0.995;;1.003
10.12.2020 00:23:24;882.00;  0.995;;1.003
10.12.2020 00:24:24;883.00;  1.000;;1.003
10.12.2020 00:25:24;884.00;  0.993;;1.003
10.12.2020 00:26:24;885.00;  0.998;;1.003
10.12.2020 00:27:24;886.00;  1.003;;1.003
10.12.2020 00:28:24;887.00;  1.002;;1.003
10.12.2020 00:29:24;888.00;  1.000;;1.003
10.12.2020 00:30:24;889.00;  1.007;;1.003
10.12.2020 00:31:24;890.00;  1.000;;1.003
10.12.2020 00:32:24;891.00;  1.003;;1.003
10.12.2020 00:33:24;892.00;  1.005;;1.003
10.12.2020 00:34:24;893.00;  1.002;;1.003
10.12.2020 00:35:24;894.00;  0.995;;1.003
10.12.2020 00:36:24;895.00;  1.006;;1.003
10.12.2020 00:37:24;896.00;  1.003;;1.003
10.12.2020 00:38:24;897.00;  0.995;;1.003
10.12.2020 00:39:24;898.00;  0.993;;1.003
10.12.2020 00:40:24;899.00;  0.993;;1.003
10.12.2020 00:41:24;900.00;  0.995;;1.003
10.12.2020 00:42:24;901.00;  0.995;;1.003
10.12.2020 00:43:24;902.00;  0.999;;1.003
10.12.2020 00:44:24;903.00;  0.999;;1.003
10.12.2020 00:45:24;904.00;  0.997;;1.003
10.12.2020 00:46:24;905.00;  0.998;;1.003
10.12.2020 00:47:24;906.00;  0.998;;1.003
10.12.2020 00:48:24;907.00;  0.999;;1.003
10.12.2020 00:49:24;908.00;  0.996;;1.003
10.12.2020 00:50:24;909.00;  0.999;;1.003
10.12.2020 00:51:24;910.00;  1.002;;1.003
10.12.2020 00:52:24;911.00;  0.999;;1.003
10.12.2020 00:53:24;912.00;  1.003;;1.003
10.12.2020 00:54:24;913.00;  1.003;;1.003
10.12.2020 00:55:24;914.00;  1.001;;1.003
10.12.2020 00:56:24;915.00;  1.003;;1.003
10.12.2020 00:57:24;916.00;  1.005;;1.003
10.12.2020 00:58:24;917.00;  1.002;;1.003
10.12.2020 00:59:24;918.00;  0.997;;1.003
10.12.2020 01:00:24;919.00;  1.001;;1.003
10.12.2020 01:01:24;920.00;  1.006;;1.003
10.12.2020 01:02:24;921.00;  1.010;;1.003
10.12.2020 01:03:24;922.00;  1.007;;1.003
10.12.2020 01:04:24;923.00;  1.006;;1.003
10.12.2020 01:05:24;924.00;  1.007;;1.003
10.12.2020 01:06:24;925.00;  1.005;;1.002
10.12.2020 01:07:24;926.00;  1.017;;1.002
10.12.2020 01:08:24;927.00;  1.018;;1.003
10.12.2020 01:09:24;928.00;  1.019;;1.003
10.12.2020 01:10:24;929.00;  1.019;;1.002
10.12.2020 01:11:24;930.00;  1.022;;1.002
10.12.2020 01:12:24;931.00;  1.018;;1.002
10.12.2020 01:13:24;932.00;  1.013;;1.002
10.12.2020 01:14:24;933.00;  1.017;;1.002
10.12.2020 01:15:24;934.00;  1.022;;1.002
10.12.2020 01:16:24;935.00;  1.026;;1.002
10.12.2020 01:17:24;936.00;  1.023;;1.002
10.12.2020 01:18:24;937.00;  1.020;;1.002
10.12.2020 01:19:24;938.00;  1.024;;1.002
10.12.2020 01:20:24;939.00;  1.026;;1.002
10.12.2020 01:21:24;940.00;  1.021;;1.002
10.12.2020 01:22:24;941.00;  1.021;;1.002
10.12.2020 01:23:24;942.00;  1.023;;1.002
10.12.2020 01:24:24;943.00;  1.025;;1.002
10.12.2020 01:25:24;944.00;  1.027;;1.002
10.12.2020 01:26:24;945.00;  1.028;;1.002
10.12.2020 01:27:24;946.00;  1.027;;1.002
10.12.2020 01:28:24;947.00;  1.030;;1.002
10.12.2020 01:29:24;948.00;  1.026;;1.002
10.12.2020 01:30:24;949.00;  1.027;;1.002
10.12.2020 01:31:24;950.00;  1.030;;1.002
10.12.2020 01:32:24;951.00;  1.028;;1.002
10.12.2020 01:33:24;952.00;  1.031;;1.002
10.12.2020 01:34:24;953.00;  1.026;;1.002
10.12.2020 01:35:24;954.00;  1.026;;1.002
10.12.2020 01:36:24;955.00;  1.031;;1.002
10.12.2020 01:37:24;956.00;  1.027;;1.002
10.12.2020 01:38:24;957.00;  1.030;;1.002
10.12.2020 01:39:24;958.00;  1.030;;1.002
10.12.2020 01:40:24;959.00;  1.027;;1.002
10.12.2020 01:41:24;960.00;  1.030;;1.002
10.12.2020 01:42:24;961.00;  1.033;;1.002
10.12.2020 01:43:24;962.00;  1.040;;1.002
10.12.2020 01:44:24;963.00;  1.027;;1.002
10.12.2020 01:45:24;964.00;  1.037;;1.002
10.12.2020 01:46:24;965.00;  1.040;;1.002
10.12.2020 01:47:24;966.00;  1.042;;1.002
10.12.2020 01:48:24;967.00;  1.036;;1.002
10.12.2020 01:49:24;968.00;  1.043;;1.002
10.12.2020 01:50:24;969.00;  1.046;;1.002
10.12.2020 01:51:24;970.00;  1.040;;1.002
10.12.2020 01:52:24;971.00;  1.040;;1.002
10.12.2020 01:53:24;972.00;  1.039;;1.002
10.12.2020 01:54:24;973.00;  1.042;;1.002
10.12.2020 01:55:24;974.00;  1.043;;1.002
10.12.2020 01:56:24;975.00;  1.048;;1.002
10.12.2020 01:57:24;976.00;  1.052;;1.002
10.12.2020 01:58:24;977.00;  1.050;;1.002
10.12.2020 01:59:24;978.00;  1.049;;1.002
10.12.2020 02:00:24;979.00;  1.046;;1.002
10.12.2020 02:01:24;980.00;  1.047;;1.002
10.12.2020 02:02:24;981.00;  1.050;;1.002
10.12.2020 02:03:24;982.00;  1.048;;1.002
10.12.2020 02:04:24;983.00;  1.053;;1.002
10.12.2020 02:05:24;984.00;  1.049;;1.002
10.12.2020 02:06:24;985.00;  1.053;;1.002
10.12.2020 02:07:24;986.00;  1.044;;1.002
10.12.2020 02:08:24;987.00;  1.045;;1.002
10.12.2020 02:09:24;988.00;  1.044;;1.002
10.12.2020 02:10:24;989.00;  1.047;;1.002
10.12.2020 02:11:24;990.00;  1.045;;1.002
10.12.2020 02:12:24;991.00;  1.045;;1.002
10.12.2020 02:13:24;992.00;  1.048;;1.002
10.12.2020 02:14:24;993.00;  1.050;;1.002
10.12.2020 02:15:24;994.00;  1.057;;1.002
10.12.2020 02:16:24;995.00;  1.047;;1.002
10.12.2020 02:17:24;996.00;  1.052;;1.002
10.12.2020 02:18:24;997.00;  1.056;;1.002
10.12.2020 02:19:24;998.00;  1.059;;1.002
10.12.2020 02:20:24;999.00;  1.057;;1.002
10.12.2020 02:21:24;1000.00;  1.056;;1.002
10.12.2020 02:22:24;1001.00;  1.060;;1.002
10.12.2020 02:23:24;1002.00;  1.061;;1.002
10.12.2020 02:24:24;1003.00;  1.063;;1.002
10.12.2020 02:25:24;1004.00;  1.064;;1.002
10.12.2020 02:26:24;1005.00;  1.059;;1.002
10.12.2020 02:27:24;1006.00;  1.059;;1.002
10.12.2020 02:28:24;1007.00;  1.061;;1.002
10.12.2020 02:29:24;1008.00;  1.062;;1.002
10.12.2020 02:30:24;1009.00;  1.057;;1.002
10.12.2020 02:31:24;1010.00;  1.061;;1.002
10.12.2020 02:32:24;1011.00;  1.060;;1.002
10.12.2020 02:33:24;1012.00;  1.062;;1.002
10.12.2020 02:34:24;1013.00;  1.063;;1.002
10.12.2020 02:35:24;1014.00;  1.068;;1.002
10.12.2020 02:36:24;1015.00;  1.077;;1.002
10.12.2020 02:37:24;1016.00;  1.073;;1.002
10.12.2020 02:38:24;1017.00;  1.069;;1.002
10.12.2020 02:39:24;1018.00;  1.060;;1.002
10.12.2020 02:40:24;1019.00;  1.054;;1.002
10.12.2020 02:41:24;1020.00;  1.057;;1.002
10.12.2020 02:42:24;1021.00;  1.057;;1.002
10.12.2020 02:43:24;1022.00;  1.054;;1.002
10.12.2020 02:44:24;1023.00;  1.056;;1.002
10.12.2020 02:45:24;1024.00;  1.068;;1.002
10.12.2020 02:46:24;1025.00;  1.062;;1.002
10.12.2020 02:47:24;1026.00;  1.068;;1.002
10.12.2020 02:48:24;1027.00;  1.072;;1.002
