Task
Date;Time [min];Concentration [Vol.%];Pressure [Bar]
18.01.2022 23:50:06;512.00;  0.059;;1.026
18.01.2022 23:51:06;513.00;  0.060;;1.026
18.01.2022 23:52:06;514.00;  0.059;;1.026
18.01.2022 23:53:06;515.00;  0.060;;1.026
18.01.2022 23:54:06;516.00;  0.058;;1.026
18.01.2022 23:55:06;517.00;  0.060;;1.026
18.01.2022 23:56:06;518.00;  0.059;;1.026
18.01.2022 23:57:06;519.00;  0.060;;1.026
18.01.2022 23:58:06;520.00;  0.060;;1.026
18.01.2022 23:59:06;521.00;  0.059;;1.026
19.01.2022 00:00:06;522.00;  0.060;;1.026
19.01.2022 00:01:06;523.00;  0.059;;1.026
19.01.2022 00:02:06;524.00;  0.060;;1.026
19.01.2022 00:03:06;525.00;  0.060;;1.026
19.01.2022 00:04:06;526.00;  0.062;;1.026
19.01.2022 00:05:06;527.00;  0.062;;1.026
19.01.2022 00:06:06;528.00;  0.060;;1.026
19.01.2022 00:07:06;529.00;  0.060;;1.026
19.01.2022 00:08:06;530.00;  0.061;;1.026
19.01.2022 00:09:06;531.00;  0.061;;1.026
19.01.2022 00:10:06;532.00;  0.060;;1.026
19.01.2022 00:11:06;533.00;  0.061;;1.026
19.01.2022 00:12:06;534.00;  0.062;;1.026
19.01.2022 00:13:06;535.00;  0.062;;1.026
19.01.2022 00:14:06;536.00;  0.062;;1.026
19.01.2022 00:15:06;537.00;  0.061;;1.026
19.01.2022 00:16:06;538.00;  0.063;;1.026
19.01.2022 00:17:06;539.00;  0.062;;1.026
19.01.2022 00:18:06;540.00;  0.062;;1.026
19.01.2022 00:19:06;541.00;  0.063;;1.026
19.01.2022 00:20:06;542.00;  0.060;;1.026
19.01.2022 00:21:06;543.00;  0.063;;1.026
19.01.2022 00:22:06;544.00;  0.063;;1.026
19.01.2022 00:23:06;545.00;  0.065;;1.026
19.01.2022 00:24:06;546.00;  0.063;;1.026
19.01.2022 00:25:06;547.00;  0.063;;1.026
19.01.2022 00:26:06;548.00;  0.062;;1.026
19.01.2022 00:27:06;549.00;  0.064;;1.026
19.01.2022 00:28:06;550.00;  0.064;;1.026
19.01.2022 00:29:06;551.00;  0.064;;1.026
19.01.2022 00:30:06;552.00;  0.063;;1.026
19.01.2022 00:31:06;553.00;  0.064;;1.026
19.01.2022 00:32:06;554.00;  0.064;;1.026
19.01.2022 00:33:06;555.00;  0.065;;1.026
19.01.2022 00:34:06;556.00;  0.064;;1.026
19.01.2022 00:35:06;557.00;  0.065;;1.026
19.01.2022 00:36:06;558.00;  0.064;;1.026
19.01.2022 00:37:06;559.00;  0.065;;1.026
19.01.2022 00:38:06;560.00;  0.066;;1.026
19.01.2022 00:39:06;561.00;  0.067;;1.026
19.01.2022 00:40:06;562.00;  0.065;;1.026
19.01.2022 00:41:06;563.00;  0.066;;1.026
19.01.2022 00:42:06;564.00;  0.065;;1.026
19.01.2022 00:43:06;565.00;  0.066;;1.026
19.01.2022 00:44:06;566.00;  0.066;;1.026
19.01.2022 00:45:06;567.00;  0.064;;1.026
19.01.2022 00:46:06;568.00;  0.067;;1.026
19.01.2022 00:47:06;569.00;  0.066;;1.026
19.01.2022 00:48:06;570.00;  0.066;;1.026
19.01.2022 00:49:06;571.00;  0.067;;1.026
19.01.2022 00:50:06;572.00;  0.067;;1.026
19.01.2022 00:51:06;573.00;  0.067;;1.026
19.01.2022 00:52:06;574.00;  0.068;;1.026
19.01.2022 00:53:06;575.00;  0.067;;1.026
19.01.2022 00:54:06;576.00;  0.067;;1.026
19.01.2022 00:55:06;577.00;  0.067;;1.026
19.01.2022 00:56:06;578.00;  0.067;;1.026
19.01.2022 00:57:06;579.00;  0.067;;1.026
19.01.2022 00:58:06;580.00;  0.067;;1.026
19.01.2022 00:59:06;581.00;  0.068;;1.026
19.01.2022 01:00:06;582.00;  0.068;;1.026
19.01.2022 01:01:06;583.00;  0.067;;1.026
19.01.2022 01:02:06;584.00;  0.069;;1.026
19.01.2022 01:03:06;585.00;  0.069;;1.026
19.01.2022 01:04:06;586.00;  0.070;;1.026
19.01.2022 01:05:06;587.00;  0.069;;1.026
19.01.2022 01:06:06;588.00;  0.071;;1.026
19.01.2022 01:07:06;589.00;  0.071;;1.026
19.01.2022 01:08:06;590.00;  0.070;;1.026
19.01.2022 01:09:06;591.00;  0.071;;1.026
19.01.2022 01:10:06;592.00;  0.070;;1.026
19.01.2022 01:11:06;593.00;  0.071;;1.026
19.01.2022 01:12:06;594.00;  0.070;;1.026
19.01.2022 01:13:06;595.00;  0.069;;1.026
19.01.2022 01:14:06;596.00;  0.072;;1.026
19.01.2022 01:15:06;597.00;  0.070;;1.026
19.01.2022 01:16:06;598.00;  0.070;;1.026
19.01.2022 01:17:06;599.00;  0.072;;1.026
19.01.2022 01:18:06;600.00;  0.072;;1.026
19.01.2022 01:19:06;601.00;  0.072;;1.026
19.01.2022 01:20:06;602.00;  0.072;;1.026
19.01.2022 01:21:06;603.00;  0.073;;1.025
19.01.2022 01:22:06;604.00;  0.073;;1.025
19.01.2022 01:23:06;605.00;  0.072;;1.025
19.01.2022 01:24:06;606.00;  0.072;;1.025
19.01.2022 01:25:06;607.00;  0.072;;1.025
19.01.2022 01:26:06;608.00;  0.074;;1.025
19.01.2022 01:27:06;609.00;  0.075;;1.025
19.01.2022 01:28:06;610.00;  0.074;;1.025
19.01.2022 01:29:06;611.00;  0.075;;1.025
19.01.2022 01:30:06;612.00;  0.076;;1.025
19.01.2022 01:31:06;613.00;  0.075;;1.025
19.01.2022 01:32:06;614.00;  0.075;;1.026
19.01.2022 01:33:06;615.00;  0.075;;1.026
19.01.2022 01:34:06;616.00;  0.075;;1.025
19.01.2022 01:35:06;617.00;  0.076;;1.026
19.01.2022 01:36:06;618.00;  0.075;;1.025
19.01.2022 01:37:06;619.00;  0.076;;1.026
19.01.2022 01:38:06;620.00;  0.077;;1.025
19.01.2022 01:39:06;621.00;  0.076;;1.025
19.01.2022 01:40:06;622.00;  0.077;;1.026
19.01.2022 01:41:06;623.00;  0.076;;1.026
19.01.2022 01:42:06;624.00;  0.077;;1.026
19.01.2022 01:43:06;625.00;  0.077;;1.026
19.01.2022 01:44:06;626.00;  0.077;;1.026
19.01.2022 01:45:06;627.00;  0.076;;1.026
19.01.2022 01:46:06;628.00;  0.078;;1.026
19.01.2022 01:47:06;629.00;  0.079;;1.026
19.01.2022 01:48:06;630.00;  0.078;;1.026
19.01.2022 01:49:06;631.00;  0.079;;1.026
19.01.2022 01:50:06;632.00;  0.079;;1.026
19.01.2022 01:51:06;633.00;  0.078;;1.026
19.01.2022 01:52:06;634.00;  0.080;;1.026
19.01.2022 01:53:06;635.00;  0.079;;1.026
19.01.2022 01:54:06;636.00;  0.080;;1.026
19.01.2022 01:55:06;637.00;  0.079;;1.026
19.01.2022 01:56:06;638.00;  0.080;;1.026
19.01.2022 01:57:06;639.00;  0.081;;1.026
19.01.2022 01:58:06;640.00;  0.080;;1.026
19.01.2022 01:59:06;641.00;  0.080;;1.026
19.01.2022 02:00:06;642.00;  0.080;;1.026
19.01.2022 02:01:06;643.00;  0.080;;1.026
19.01.2022 02:02:06;644.00;  0.081;;1.025
19.01.2022 02:03:06;645.00;  0.081;;1.026
19.01.2022 02:04:06;646.00;  0.082;;1.026
19.01.2022 02:05:06;647.00;  0.083;;1.026
19.01.2022 02:06:06;648.00;  0.083;;1.026
19.01.2022 02:07:06;649.00;  0.080;;1.026
19.01.2022 02:08:06;650.00;  0.082;;1.026
19.01.2022 02:09:06;651.00;  0.082;;1.025
19.01.2022 02:10:06;652.00;  0.084;;1.025
19.01.2022 02:11:06;653.00;  0.083;;1.025
19.01.2022 02:12:06;654.00;  0.084;;1.025
19.01.2022 02:13:06;655.00;  0.083;;1.025
19.01.2022 02:14:06;656.00;  0.084;;1.025
19.01.2022 02:15:06;657.00;  0.083;;1.025
19.01.2022 02:16:06;658.00;  0.085;;1.025
19.01.2022 02:17:06;659.00;  0.085;;1.026
19.01.2022 02:18:06;660.00;  0.087;;1.025
19.01.2022 02:19:06;661.00;  0.088;;1.025
19.01.2022 02:20:06;662.00;  0.086;;1.025
19.01.2022 02:21:06;663.00;  0.086;;1.025
19.01.2022 02:22:06;664.00;  0.085;;1.025
19.01.2022 02:23:06;665.00;  0.085;;1.025
19.01.2022 02:24:06;666.00;  0.087;;1.025
19.01.2022 02:25:06;667.00;  0.086;;1.025
19.01.2022 02:26:06;668.00;  0.087;;1.025
19.01.2022 02:27:06;669.00;  0.087;;1.025
19.01.2022 02:28:06;670.00;  0.088;;1.025
19.01.2022 02:29:06;671.00;  0.089;;1.025
19.01.2022 02:30:06;672.00;  0.089;;1.025
19.01.2022 02:31:06;673.00;  0.088;;1.025
19.01.2022 02:32:06;674.00;  0.088;;1.025
19.01.2022 02:33:06;675.00;  0.091;;1.025
19.01.2022 02:34:06;676.00;  0.088;;1.025
19.01.2022 02:35:06;677.00;  0.091;;1.025
19.01.2022 02:36:06;678.00;  0.091;;1.025
19.01.2022 02:37:06;679.00;  0.091;;1.025
19.01.2022 02:38:06;680.00;  0.092;;1.025
19.01.2022 02:39:06;681.00;  0.090;;1.025
19.01.2022 02:40:06;682.00;  0.091;;1.025
19.01.2022 02:41:06;683.00;  0.091;;1.025
19.01.2022 02:42:06;684.00;  0.092;;1.025
19.01.2022 02:43:06;685.00;  0.093;;1.025
19.01.2022 02:44:06;686.00;  0.092;;1.025
19.01.2022 02:45:06;687.00;  0.093;;1.025
19.01.2022 02:46:06;688.00;  0.092;;1.025
19.01.2022 02:47:06;689.00;  0.092;;1.025
19.01.2022 02:48:06;690.00;  0.093;;1.025
19.01.2022 02:49:06;691.00;  0.094;;1.025
19.01.2022 02:50:06;692.00;  0.095;;1.025
19.01.2022 02:51:06;693.00;  0.095;;1.025
19.01.2022 02:52:06;694.00;  0.096;;1.025
19.01.2022 02:53:06;695.00;  0.096;;1.025
19.01.2022 02:54:06;696.00;  0.096;;1.025
19.01.2022 02:55:06;697.00;  0.097;;1.025
19.01.2022 02:56:06;698.00;  0.097;;1.025
19.01.2022 02:57:06;699.00;  0.099;;1.025
19.01.2022 02:58:06;700.00;  0.099;;1.025
19.01.2022 02:59:06;701.00;  0.100;;1.025
19.01.2022 03:00:06;702.00;  0.098;;1.025
19.01.2022 03:01:06;703.00;  0.099;;1.025
19.01.2022 03:02:06;704.00;  0.099;;1.025
19.01.2022 03:03:06;705.00;  0.099;;1.025
19.01.2022 03:04:06;706.00;  0.101;;1.025
19.01.2022 03:05:06;707.00;  0.100;;1.025
19.01.2022 03:06:06;708.00;  0.102;;1.025
19.01.2022 03:07:06;709.00;  0.100;;1.025
19.01.2022 03:08:06;710.00;  0.102;;1.025
19.01.2022 03:09:06;711.00;  0.103;;1.025
19.01.2022 03:10:06;712.00;  0.100;;1.025
19.01.2022 03:11:06;713.00;  0.102;;1.025
19.01.2022 03:12:06;714.00;  0.103;;1.025
19.01.2022 03:13:06;715.00;  0.103;;1.025
19.01.2022 03:14:06;716.00;  0.104;;1.025
19.01.2022 03:15:06;717.00;  0.105;;1.025
19.01.2022 03:16:06;718.00;  0.103;;1.025
19.01.2022 03:17:06;719.00;  0.104;;1.025
19.01.2022 03:18:06;720.00;  0.104;;1.025
19.01.2022 03:19:06;721.00;  0.105;;1.025
19.01.2022 03:20:06;722.00;  0.106;;1.024
19.01.2022 03:21:06;723.00;  0.105;;1.024
19.01.2022 03:22:06;724.00;  0.108;;1.025
19.01.2022 03:23:06;725.00;  0.106;;1.024
19.01.2022 03:24:06;726.00;  0.106;;1.024
19.01.2022 03:25:06;727.00;  0.107;;1.024
19.01.2022 03:26:06;728.00;  0.109;;1.024
19.01.2022 03:27:06;729.00;  0.109;;1.024
19.01.2022 03:28:06;730.00;  0.108;;1.024
19.01.2022 03:29:06;731.00;  0.110;;1.024
19.01.2022 03:30:06;732.00;  0.111;;1.024
19.01.2022 03:31:06;733.00;  0.112;;1.024
19.01.2022 03:32:06;734.00;  0.111;;1.024
19.01.2022 03:33:06;735.00;  0.111;;1.024
19.01.2022 03:34:06;736.00;  0.109;;1.024
19.01.2022 03:35:06;737.00;  0.111;;1.024
19.01.2022 03:36:06;738.00;  0.110;;1.024
19.01.2022 03:37:06;739.00;  0.113;;1.024
19.01.2022 03:38:06;740.00;  0.111;;1.024
19.01.2022 03:39:06;741.00;  0.112;;1.024
19.01.2022 03:40:06;742.00;  0.115;;1.024
19.01.2022 03:41:06;743.00;  0.115;;1.024
19.01.2022 03:42:06;744.00;  0.115;;1.024
19.01.2022 03:43:06;745.00;  0.116;;1.024
19.01.2022 03:44:06;746.00;  0.116;;1.024
19.01.2022 03:45:06;747.00;  0.115;;1.024
19.01.2022 03:46:06;748.00;  0.116;;1.024
19.01.2022 03:47:06;749.00;  0.116;;1.024
19.01.2022 03:48:06;750.00;  0.117;;1.024
19.01.2022 03:49:06;751.00;  0.117;;1.024
19.01.2022 03:50:06;752.00;  0.119;;1.024
19.01.2022 03:51:06;753.00;  0.117;;1.024
19.01.2022 03:52:06;754.00;  0.119;;1.024
19.01.2022 03:53:06;755.00;  0.122;;1.024
19.01.2022 03:54:06;756.00;  0.121;;1.024
19.01.2022 03:55:06;757.00;  0.120;;1.024
19.01.2022 03:56:06;758.00;  0.122;;1.024
19.01.2022 03:57:06;759.00;  0.122;;1.024
19.01.2022 03:58:06;760.00;  0.123;;1.024
19.01.2022 03:59:06;761.00;  0.121;;1.024
19.01.2022 04:00:06;762.00;  0.122;;1.024
19.01.2022 04:01:06;763.00;  0.123;;1.023
19.01.2022 04:02:06;764.00;  0.122;;1.023
19.01.2022 04:03:06;765.00;  0.121;;1.023
19.01.2022 04:04:06;766.00;  0.123;;1.023
19.01.2022 04:05:06;767.00;  0.126;;1.023
19.01.2022 04:06:06;768.00;  0.126;;1.023
19.01.2022 04:07:06;769.00;  0.127;;1.023
19.01.2022 04:08:06;770.00;  0.128;;1.023
19.01.2022 04:09:06;771.00;  0.126;;1.023
19.01.2022 04:10:06;772.00;  0.125;;1.023
19.01.2022 04:11:06;773.00;  0.125;;1.023
19.01.2022 04:12:06;774.00;  0.127;;1.023
19.01.2022 04:13:06;775.00;  0.127;;1.023
19.01.2022 04:14:06;776.00;  0.130;;1.023
19.01.2022 04:15:06;777.00;  0.128;;1.023
19.01.2022 04:16:06;778.00;  0.130;;1.023
19.01.2022 04:17:06;779.00;  0.131;;1.023
19.01.2022 04:18:06;780.00;  0.132;;1.023
19.01.2022 04:19:06;781.00;  0.133;;1.023
19.01.2022 04:20:06;782.00;  0.134;;1.023
19.01.2022 04:21:06;783.00;  0.134;;1.023
19.01.2022 04:22:06;784.00;  0.132;;1.023
19.01.2022 04:23:06;785.00;  0.134;;1.023
19.01.2022 04:24:06;786.00;  0.135;;1.023
19.01.2022 04:25:06;787.00;  0.135;;1.023
19.01.2022 04:26:06;788.00;  0.136;;1.023
19.01.2022 04:27:06;789.00;  0.137;;1.023
19.01.2022 04:28:06;790.00;  0.138;;1.023
19.01.2022 04:29:06;791.00;  0.138;;1.023
19.01.2022 04:30:06;792.00;  0.139;;1.023
19.01.2022 04:31:06;793.00;  0.136;;1.023
19.01.2022 04:32:06;794.00;  0.138;;1.023
19.01.2022 04:33:06;795.00;  0.137;;1.023
19.01.2022 04:34:06;796.00;  0.140;;1.023
19.01.2022 04:35:06;797.00;  0.140;;1.023
19.01.2022 04:36:06;798.00;  0.142;;1.022
19.01.2022 04:37:06;799.00;  0.143;;1.022
19.01.2022 04:38:06;800.00;  0.142;;1.022
19.01.2022 04:39:06;801.00;  0.142;;1.022
19.01.2022 04:40:06;802.00;  0.143;;1.022
19.01.2022 04:41:06;803.00;  0.144;;1.022
19.01.2022 04:42:06;804.00;  0.145;;1.022
19.01.2022 04:43:06;805.00;  0.147;;1.022
19.01.2022 04:44:06;806.00;  0.146;;1.022
19.01.2022 04:45:06;807.00;  0.145;;1.022
19.01.2022 04:46:06;808.00;  0.145;;1.022
19.01.2022 04:47:06;809.00;  0.147;;1.022
19.01.2022 04:48:06;810.00;  0.146;;1.022
19.01.2022 04:49:06;811.00;  0.147;;1.022
19.01.2022 04:50:06;812.00;  0.150;;1.022
19.01.2022 04:51:06;813.00;  0.148;;1.022
19.01.2022 04:52:06;814.00;  0.151;;1.022
19.01.2022 04:53:06;815.00;  0.154;;1.022
19.01.2022 04:54:06;816.00;  0.153;;1.022
19.01.2022 04:55:06;817.00;  0.149;;1.022
19.01.2022 04:56:06;818.00;  0.152;;1.022
19.01.2022 04:57:06;819.00;  0.155;;1.022
19.01.2022 04:58:06;820.00;  0.153;;1.022
19.01.2022 04:59:06;821.00;  0.156;;1.022
19.01.2022 05:00:06;822.00;  0.157;;1.022
19.01.2022 05:01:06;823.00;  0.159;;1.022
19.01.2022 05:02:06;824.00;  0.158;;1.022
19.01.2022 05:03:06;825.00;  0.158;;1.022
19.01.2022 05:04:06;826.00;  0.157;;1.022
19.01.2022 05:05:06;827.00;  0.161;;1.022
19.01.2022 05:06:06;828.00;  0.160;;1.022
19.01.2022 05:07:06;829.00;  0.161;;1.022
19.01.2022 05:08:06;830.00;  0.164;;1.022
19.01.2022 05:09:06;831.00;  0.162;;1.022
19.01.2022 05:10:06;832.00;  0.160;;1.022
19.01.2022 05:11:06;833.00;  0.161;;1.022
19.01.2022 05:12:06;834.00;  0.160;;1.022
19.01.2022 05:13:06;835.00;  0.163;;1.022
19.01.2022 05:14:06;836.00;  0.167;;1.022
19.01.2022 05:15:06;837.00;  0.166;;1.022
19.01.2022 05:16:06;838.00;  0.166;;1.022
19.01.2022 05:17:06;839.00;  0.169;;1.022
19.01.2022 05:18:06;840.00;  0.171;;1.022
19.01.2022 05:19:06;841.00;  0.171;;1.022
19.01.2022 05:20:06;842.00;  0.171;;1.022
19.01.2022 05:21:06;843.00;  0.172;;1.022
19.01.2022 05:22:06;844.00;  0.173;;1.022
19.01.2022 05:23:06;845.00;  0.169;;1.022
19.01.2022 05:24:06;846.00;  0.176;;1.022
19.01.2022 05:25:06;847.00;  0.175;;1.022
19.01.2022 05:26:06;848.00;  0.176;;1.022
19.01.2022 05:27:06;849.00;  0.177;;1.022
19.01.2022 05:28:06;850.00;  0.177;;1.022
19.01.2022 05:29:06;851.00;  0.178;;1.022
19.01.2022 05:30:06;852.00;  0.176;;1.022
19.01.2022 05:31:06;853.00;  0.178;;1.022
19.01.2022 05:32:06;854.00;  0.180;;1.022
19.01.2022 05:33:06;855.00;  0.180;;1.022
19.01.2022 05:34:06;856.00;  0.180;;1.022
19.01.2022 05:35:06;857.00;  0.181;;1.022
19.01.2022 05:36:06;858.00;  0.184;;1.022
19.01.2022 05:37:06;859.00;  0.185;;1.022
19.01.2022 05:38:06;860.00;  0.185;;1.022
19.01.2022 05:39:06;861.00;  0.184;;1.022
19.01.2022 05:40:06;862.00;  0.184;;1.022
19.01.2022 05:41:06;863.00;  0.185;;1.022
19.01.2022 05:42:06;864.00;  0.187;;1.022
19.01.2022 05:43:06;865.00;  0.187;;1.022
19.01.2022 05:44:06;866.00;  0.191;;1.022
19.01.2022 05:45:06;867.00;  0.193;;1.022
19.01.2022 05:46:06;868.00;  0.194;;1.022
19.01.2022 05:47:06;869.00;  0.193;;1.022
19.01.2022 05:48:06;870.00;  0.193;;1.022
19.01.2022 05:49:06;871.00;  0.195;;1.022
19.01.2022 05:50:06;872.00;  0.195;;1.022
19.01.2022 05:51:06;873.00;  0.197;;1.022
19.01.2022 05:52:06;874.00;  0.199;;1.022
19.01.2022 05:53:06;875.00;  0.198;;1.022
19.01.2022 05:54:06;876.00;  0.199;;1.022
19.01.2022 05:55:06;877.00;  0.201;;1.022
19.01.2022 05:56:06;878.00;  0.201;;1.022
19.01.2022 05:57:06;879.00;  0.203;;1.022
19.01.2022 05:58:06;880.00;  0.203;;1.022
19.01.2022 05:59:06;881.00;  0.204;;1.022
19.01.2022 06:00:06;882.00;  0.204;;1.022
19.01.2022 06:01:06;883.00;  0.205;;1.022
19.01.2022 06:02:06;884.00;  0.208;;1.022
19.01.2022 06:03:06;885.00;  0.209;;1.022
19.01.2022 06:04:06;886.00;  0.209;;1.022
19.01.2022 06:05:06;887.00;  0.213;;1.022
19.01.2022 06:06:06;888.00;  0.212;;1.022
19.01.2022 06:07:06;889.00;  0.214;;1.022
19.01.2022 06:08:06;890.00;  0.216;;1.022
19.01.2022 06:09:06;891.00;  0.215;;1.022
19.01.2022 06:10:06;892.00;  0.219;;1.022
19.01.2022 06:11:06;893.00;  0.216;;1.022
19.01.2022 06:12:06;894.00;  0.218;;1.022
19.01.2022 06:13:06;895.00;  0.221;;1.022
19.01.2022 06:14:06;896.00;  0.219;;1.022
19.01.2022 06:15:06;897.00;  0.221;;1.022
19.01.2022 06:16:06;898.00;  0.222;;1.022
19.01.2022 06:17:06;899.00;  0.224;;1.022
19.01.2022 06:18:06;900.00;  0.226;;1.022
19.01.2022 06:19:06;901.00;  0.228;;1.022
19.01.2022 06:20:06;902.00;  0.228;;1.022
19.01.2022 06:21:06;903.00;  0.229;;1.022
19.01.2022 06:22:06;904.00;  0.227;;1.022
19.01.2022 06:23:06;905.00;  0.229;;1.022
19.01.2022 06:24:06;906.00;  0.227;;1.022
19.01.2022 06:25:06;907.00;  0.235;;1.022
19.01.2022 06:26:06;908.00;  0.236;;1.022
19.01.2022 06:27:06;909.00;  0.238;;1.022
19.01.2022 06:28:06;910.00;  0.239;;1.022
19.01.2022 06:29:06;911.00;  0.240;;1.022
19.01.2022 06:30:06;912.00;  0.236;;1.022
19.01.2022 06:31:06;913.00;  0.236;;1.022
19.01.2022 06:32:06;914.00;  0.240;;1.022
19.01.2022 06:33:06;915.00;  0.245;;1.022
19.01.2022 06:34:06;916.00;  0.244;;1.022
19.01.2022 06:35:06;917.00;  0.247;;1.022
19.01.2022 06:36:06;918.00;  0.244;;1.022
19.01.2022 06:37:06;919.00;  0.247;;1.022
19.01.2022 06:38:06;920.00;  0.249;;1.022
19.01.2022 06:39:06;921.00;  0.248;;1.022
19.01.2022 06:40:06;922.00;  0.250;;1.022
19.01.2022 06:41:06;923.00;  0.253;;1.022
19.01.2022 06:42:06;924.00;  0.257;;1.022
19.01.2022 06:43:06;925.00;  0.258;;1.022
19.01.2022 06:44:06;926.00;  0.259;;1.022
19.01.2022 06:45:06;927.00;  0.258;;1.022
19.01.2022 06:46:06;928.00;  0.259;;1.022
19.01.2022 06:47:06;929.00;  0.261;;1.022
19.01.2022 06:48:06;930.00;  0.266;;1.022
19.01.2022 06:49:06;931.00;  0.269;;1.022
19.01.2022 06:50:06;932.00;  0.266;;1.022
19.01.2022 06:51:06;933.00;  0.268;;1.022
19.01.2022 06:52:06;934.00;  0.271;;1.022
19.01.2022 06:53:06;935.00;  0.272;;1.022
19.01.2022 06:54:06;936.00;  0.271;;1.022
19.01.2022 06:55:06;937.00;  0.273;;1.022
19.01.2022 06:56:06;938.00;  0.271;;1.022
19.01.2022 06:57:06;939.00;  0.276;;1.022
19.01.2022 06:58:06;940.00;  0.280;;1.022
19.01.2022 06:59:06;941.00;  0.280;;1.022
19.01.2022 07:00:06;942.00;  0.280;;1.022
19.01.2022 07:01:06;943.00;  0.279;;1.022
19.01.2022 07:02:06;944.00;  0.285;;1.022
19.01.2022 07:03:06;945.00;  0.286;;1.022
19.01.2022 07:04:06;946.00;  0.290;;1.022
19.01.2022 07:05:06;947.00;  0.293;;1.022
19.01.2022 07:06:06;948.00;  0.293;;1.022
19.01.2022 07:07:06;949.00;  0.292;;1.021
19.01.2022 07:08:06;950.00;  0.289;;1.021
19.01.2022 07:09:06;951.00;  0.294;;1.021
19.01.2022 07:10:06;952.00;  0.297;;1.021
19.01.2022 07:11:06;953.00;  0.300;;1.021
19.01.2022 07:12:06;954.00;  0.305;;1.021
19.01.2022 07:13:06;955.00;  0.305;;1.021
19.01.2022 07:14:06;956.00;  0.302;;1.021
19.01.2022 07:15:06;957.00;  0.303;;1.021
19.01.2022 07:16:06;958.00;  0.306;;1.021
19.01.2022 07:17:06;959.00;  0.306;;1.021
19.01.2022 07:18:06;960.00;  0.312;;1.021
19.01.2022 07:19:06;961.00;  0.312;;1.021
19.01.2022 07:20:06;962.00;  0.315;;1.021
19.01.2022 07:21:06;963.00;  0.318;;1.021
19.01.2022 07:22:06;964.00;  0.318;;1.021
19.01.2022 07:23:06;965.00;  0.315;;1.022
19.01.2022 07:24:06;966.00;  0.314;;1.021
19.01.2022 07:25:06;967.00;  0.317;;1.021
19.01.2022 07:26:06;968.00;  0.324;;1.021
19.01.2022 07:27:06;969.00;  0.321;;1.022
19.01.2022 07:28:06;970.00;  0.328;;1.021
19.01.2022 07:29:06;971.00;  0.328;;1.021
19.01.2022 07:30:06;972.00;  0.331;;1.021
19.01.2022 07:31:06;973.00;  0.329;;1.021
19.01.2022 07:32:06;974.00;  0.333;;1.021
19.01.2022 07:33:06;975.00;  0.339;;1.021
19.01.2022 07:34:06;976.00;  0.337;;1.021
19.01.2022 07:35:06;977.00;  0.338;;1.021
19.01.2022 07:36:06;978.00;  0.338;;1.021
19.01.2022 07:37:06;979.00;  0.337;;1.021
19.01.2022 07:38:06;980.00;  0.339;;1.021
19.01.2022 07:39:06;981.00;  0.346;;1.021
19.01.2022 07:40:06;982.00;  0.349;;1.021
19.01.2022 07:41:06;983.00;  0.350;;1.021
19.01.2022 07:42:06;984.00;  0.351;;1.021
19.01.2022 07:43:06;985.00;  0.348;;1.021
19.01.2022 07:44:06;986.00;  0.348;;1.021
19.01.2022 07:45:06;987.00;  0.353;;1.021
19.01.2022 07:46:06;988.00;  0.359;;1.021
19.01.2022 07:47:06;989.00;  0.360;;1.021
19.01.2022 07:48:06;990.00;  0.359;;1.021
19.01.2022 07:49:06;991.00;  0.363;;1.021
19.01.2022 07:50:06;992.00;  0.361;;1.021
19.01.2022 07:51:06;993.00;  0.367;;1.021
19.01.2022 07:52:06;994.00;  0.371;;1.021
19.01.2022 07:53:06;995.00;  0.369;;1.021
19.01.2022 07:54:06;996.00;  0.371;;1.021
19.01.2022 07:55:06;997.00;  0.372;;1.021
19.01.2022 07:56:06;998.00;  0.372;;1.021
19.01.2022 07:57:06;999.00;  0.376;;1.021
19.01.2022 07:58:06;1000.00;  0.377;;1.021
19.01.2022 07:59:06;1001.00;  0.379;;1.021
19.01.2022 08:00:06;1002.00;  0.384;;1.021
19.01.2022 08:01:06;1003.00;  0.384;;1.021
19.01.2022 08:02:06;1004.00;  0.390;;1.021
19.01.2022 08:03:06;1005.00;  0.394;;1.021
19.01.2022 08:04:06;1006.00;  0.397;;1.021
19.01.2022 08:05:06;1007.00;  0.400;;1.021
19.01.2022 08:06:06;1008.00;  0.404;;1.021
19.01.2022 08:07:06;1009.00;  0.409;;1.021
19.01.2022 08:08:06;1010.00;  0.413;;1.021
19.01.2022 08:09:06;1011.00;  0.416;;1.021
19.01.2022 08:10:06;1012.00;  0.416;;1.021
19.01.2022 08:11:06;1013.00;  0.423;;1.021
19.01.2022 08:12:06;1014.00;  0.424;;1.021
19.01.2022 08:13:06;1015.00;  0.428;;1.021
19.01.2022 08:14:06;1016.00;  0.430;;1.021
19.01.2022 08:15:06;1017.00;  0.434;;1.021
19.01.2022 08:16:06;1018.00;  0.437;;1.021
19.01.2022 08:17:06;1019.00;  0.438;;1.021
19.01.2022 08:18:06;1020.00;  0.443;;1.021
19.01.2022 08:19:06;1021.00;  0.444;;1.021
19.01.2022 08:20:06;1022.00;  0.446;;1.021
19.01.2022 08:21:06;1023.00;  0.450;;1.021
19.01.2022 08:22:06;1024.00;  0.451;;1.021
19.01.2022 08:23:06;1025.00;  0.451;;1.021
19.01.2022 08:24:06;1026.00;  0.456;;1.021
19.01.2022 08:25:06;1027.00;  0.458;;1.021
